company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
AES Tiete Energia SA,5000464409,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,26.51,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,G,Brazil
AFRY Group Finland Oy,4295866410,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,35.0,2021-12-31,56,P1Y,Clarity AI,2021-12-31 00:00:00,G,Finland
AFRY Group Finland Oy,4295866410,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,38.5,2022-12-31,56,P1Y,Clarity AI,2022-12-31 00:00:00,G,Finland
AVIC International Holdings Ltd,4295864552,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,4.5,2021-12-31,42,P1Y,Clarity AI,2021-12-31 00:00:00,G,China
Accelleron Industries AG,5083371192,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,36.8,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Aeris Industria e Comercio de Equipamentos para Geracao de Energia SA,5044526522,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,35.7,2020-12-31,49,P1Y,Clarity AI,2020-12-31 00:00:00,G,Brazil
Aeris Industria e Comercio de Equipamentos para Geracao de Energia SA,5044526522,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,65.3,2021-12-31,49,P1Y,Clarity AI,2021-12-31 00:00:00,G,Brazil
Agrana Romania SRL,4297708339,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,16.8,2021-12-31,53,P1Y,Clarity AI,2021-12-31 00:00:00,G,Romania
Allied Irish Banks PLC,8589934341,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,28.0,2021-12-31,56,P1Y,Clarity AI,2021-12-31 00:00:00,G,Ireland
Antengene Corporation Ltd,5074435466,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,38.51,2021-12-31,49,P1Y,Clarity AI,2021-12-31 00:00:00,G,Cayman Islands
Antengene Corporation Ltd,5074435466,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,19.12,2022-12-31,49,P1Y,Clarity AI,2022-12-31 00:00:00,G,Cayman Islands
Archosaur Games Inc,5074208191,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,1.83,2021-12-31,47,P1Y,Clarity AI,2021-12-31 00:00:00,G,Cayman Islands
Auto Hrvatska Zagreb dd,4297645911,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,20.0,2022-12-31,52,P1Y,Clarity AI,2022-12-31 00:00:00,G,Croatia
Avalon Advanced Materials Inc,4295863153,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,30.28,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,G,Canada
Banco Guayaquil SA,4298040421,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,18.7,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,G,Ecuador
Brisa Concessao Rodoviaria SA,5001421091,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,30.96,2022-12-31,53,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Buehler Holding AG,4298029045,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,12.88,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,G,Switzerland
CGNPC International Ltd,5000637500,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,93.0,2020-12-31,52,P1Y,Clarity AI,2020-12-31 00:00:00,G,"Hong Kong SAR, China"
CGNPC International Ltd,5000637500,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,109.0,2021-12-31,52,P1Y,Clarity AI,2021-12-31 00:00:00,G,"Hong Kong SAR, China"
CNGR Advanced Material Co Ltd,5074236423,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,7.52578594136348,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,G,China
CSSC Hong Kong Shipping Co Ltd,5040704727,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,35.07,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,G,"Hong Kong SAR, China"
Cassa Centrale Raiffeisen dell Alto Adige SpA,4296722842,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,32.0,2022-12-31,38,P1Y,Clarity AI,2023-07-31 15:06:23,G,
Cathay Media and Education Group Inc,5074847640,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,0.3774,2020-12-31,45,P1Y,Clarity AI,2020-12-31 00:00:00,G,Cayman Islands
Cheerwin Group Ltd,5076393265,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,3.07,2022-12-31,43,P1Y,Clarity AI,2022-12-31 00:00:00,G,Cayman Islands
China Youran Dairy Group Ltd,5077893758,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,106.78,2022-12-31,38,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Converge Information & Communications Technology Solutions Inc,5063186547,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,34.0,2022-12-31,40,P1Y,Clarity AI,2022-12-31 00:00:00,G,Philippines
D.M. Wenceslao & Associates Inc,5043340450,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,7.81,2022-12-31,56,P1Y,Clarity AI,2022-12-31 00:00:00,G,Philippines
DL E&C Co Ltd,5079547686,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,32.0,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,G,"Korea, Rep."
DL E&C Co Ltd,5079547686,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,42.0,2022-12-31,46,P1Y,Clarity AI,2022-12-31 00:00:00,G,"Korea, Rep."
Delhaize Le Lion De Leeuw SCA,4295859377,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,29.0,2021-12-31,39,P1Y,Clarity AI,,G,Belgium
Doxee SpA,5044790673,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,18.3,2020-12-31,52,P1Y,Clarity AI,2020-12-31 00:00:00,G,Italy
Doxee SpA,5044790673,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,27.7,2021-12-31,52,P1Y,Clarity AI,2021-12-31 00:00:00,G,Italy
Elemental Holding SA,5037639058,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,7.64,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,G,Poland
Fideicomiso Fibra UNO Banco Actinver SA Institucion de Banca Multiple Grupo Financiero Actinver,5067174081,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,5.6,2021-12-31,41,P1Y,Clarity AI,2021-12-31 00:00:00,G,
Gongniu Group Co Ltd,5000575184,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,2.31,2021-12-31,39,P1Y,Clarity AI,2021-12-31 00:00:00,G,China
Greencross Pty Ltd,4295858520,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,39.15,2018-12-31,57,P1Y,Clarity AI,,G,Australia
Hanwha Systems Co Ltd,5000737862,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,90.0,2021-12-31,48,P1Y,Clarity AI,2021-12-31 00:00:00,G,"Korea, Rep."
Happiest Minds Technologies Ltd,5036755615,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,25.05,2023-12-31,49,P1Y,Clarity AI,2023-12-31 00:00:00,G,India
Holaluz Clidom SA,5044781722,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,24.6,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Hua Medicine,5046653844,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,34.96,2021-12-31,42,P1Y,Clarity AI,2021-12-31 00:00:00,G,Cayman Islands
Huaneng Renewables Corp Ltd,5000075000,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,36.0,2018-12-31,55,P1Y,Clarity AI,,G,China
Iqvia Inc,4295903150,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,4.0,2021-12-31,59,P1Y,Clarity AI,2021-12-31 00:00:00,G,United States
Jervois Global Ltd,4295857040,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,18.9,2022-12-31,47,P1Y,Clarity AI,2022-12-31 00:00:00,G,Australia
Kwg Living Group Holdings Ltd,5076951396,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,19.9,2020-12-31,56,P1Y,Clarity AI,2020-12-31 00:00:00,G,Cayman Islands
Landeskreditbank Baden Wuerttemberg Foerderbank,4296080185,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,11.2,2022-12-31,45,P1Y,Clarity AI,2022-12-31 00:00:00,G,Germany
Liberty Mutual Insurance Co,4298009155,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,9.8,2020-12-31,39,P1Y,Clarity AI,2020-12-31 00:00:00,G,United States
Linde Inc,4295903205,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,70.0,2021-12-31,43,P1Y,Clarity AI,2021-12-31 00:00:00,G,United States
MUFG Americas Holdings Corp,4295903243,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,10.0,2021-12-31,57,P1Y,Clarity AI,2021-12-31 00:00:00,G,United States
MYT Netherlands Parent BV,5073149072,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,5.79561316051845,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,G,Netherlands
Monde Nissin Corp,5001282246,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,13.23,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,G,Philippines
Montage Technology Co Ltd,5040042223,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,24.0,2021-12-31,48,P1Y,Clarity AI,2021-12-31 00:00:00,G,China
Montage Technology Co Ltd,5040042223,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,22.75,2022-12-31,48,P1Y,Clarity AI,2022-12-31 00:00:00,G,China
New York Life Insurance Co,4298009074,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,36.0,2022-12-31,44,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Ngern Tid Lor PCL,5000053611,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,47.04,2022-12-31,49,P1Y,Clarity AI,2022-12-31 00:00:00,G,Thailand
OX2 AB (publ),5045248452,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,16.4,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,G,Sweden
Omega Geracao SA,5000620512,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,21.2,2021-12-31,57,P1Y,Clarity AI,2021-12-31 00:00:00,G,Brazil
Orano SA,5052531033,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,44.0,2020-12-31,53,P1Y,Clarity AI,2020-12-31 00:00:00,G,France
Orano SA,5052531033,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,36.0,2021-12-31,53,P1Y,Clarity AI,2021-12-31 00:00:00,G,France
Pertamina (Persero) PT,5000067369,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,31.48,2021-12-31,45,P1Y,Clarity AI,2021-12-31 00:00:00,G,Indonesia
Pfleiderer Group SA,4295886486,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,7.0,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,G,Poland
SK Broadband Co Ltd,4295882333,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,87.0,2021-12-31,50,P1Y,Clarity AI,2021-12-31 00:00:00,G,"Korea, Rep."
SVF Holdco (UK) Ltd,4295895971,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,7.31,2021-12-31,50,P1Y,Clarity AI,2021-12-31 00:00:00,G,United Kingdom
Saudi Lime Industries Company SCJSC,4296729708,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,1.52,2022-12-31,39,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Scentre Group Ltd,5000036825,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,15.7,2021-12-31,52,P1Y,Clarity AI,2021-12-31 00:00:00,G,Australia
Swisscom Finance BV,5073962722,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,0.0,2021-12-31,41,P1Y,Clarity AI,,G,Netherlands
Transcoal Pacific Tbk PT,5064623318,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,11.48,2022-12-31,52,P1Y,Clarity AI,2022-12-31 00:00:00,G,Indonesia
Universal Music Group Inc,5000283908,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,7.4515612489992,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,G,
Zuercher Kantonalbank,8589934170,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,16.1,2022-12-31,44,P1Y,Clarity AI,2023-09-07 10:59:08,G,Switzerland
Bank of China Ltd (Singapore Branch),4297064509,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,59.35,2020-12-31,3,P1Y,Clarity AI,2020-12-31 00:00:00,G,Singapore
Star Energy Geothermal (Wayang Windu) Ltd,5000835502,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,25.33,2021-12-31,7,P1Y,Clarity AI,2021-12-31 00:00:00,G,British Virgin Islands
State Bank of India (London Branch),4297066605,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,56.23,2020-12-31,3,P1Y,Clarity AI,2020-12-31 00:00:00,G,United Kingdom
Truist Bank,4296507393,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,13.0,2020-12-31,7,P1Y,Clarity AI,2020-12-31 00:00:00,G,United States
Truist Bank,4296507393,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,33.1,2021-12-31,7,P1Y,Clarity AI,2021-12-31 00:00:00,G,United States
Repsol SA,4295889563,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,32.0,2020-12-31,347,P1Y,Clarity AI,,G,Spain
Repsol SA,4295889563,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,30.6,2022-12-31,347,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Repsol SA,4295889563,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,24.0,2021-12-31,347,P1Y,Clarity AI,2021-12-31 00:00:00,G,Spain
Acciona SA,4295889303,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,10.64,2020-12-31,329,P1Y,Clarity AI,,G,Spain
Acciona SA,4295889303,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,17.63,2022-12-31,329,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Fluidra SA,4295889265,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,14.8,2022-12-31,329,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Fluidra SA,4295889265,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,8.03,2020-12-31,329,P1Y,Clarity AI,,G,Spain
Acciona SA,4295889303,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,13.78,2021-12-31,329,P1Y,Clarity AI,2021-12-31 00:00:00,G,Spain
Fluidra SA,4295889265,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,8.9,2021-12-31,329,P1Y,Clarity AI,2021-12-31 00:00:00,G,Spain
Saudi Basic Industries Corporation SJSC,4295887293,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,17.4,2021-12-31,308,P1Y,Clarity AI,,G,Saudi Arabia
Saudi Basic Industries Corporation SJSC,4295887293,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,20.0,2022-12-31,308,P1Y,Clarity AI,2022-12-31 00:00:00,G,Saudi Arabia
Saudi Basic Industries Corporation SJSC,4295887293,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,10.5,2020-12-31,308,P1Y,Clarity AI,,G,Saudi Arabia
Paragon Banking Group PLC,4295894027,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,34.0,2020-12-31,305,P1Y,Clarity AI,,G,United Kingdom
Paragon Banking Group PLC,4295894027,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,36.8,2021-12-31,305,P1Y,Clarity AI,2021-12-31 00:00:00,G,United Kingdom
Paragon Banking Group PLC,4295894027,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,41.6,2022-12-31,305,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
Trane Technologies PLC,5000668795,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,10.0,2022-12-31,304,P1Y,Clarity AI,2022-12-31 00:00:00,G,Ireland
Trane Technologies PLC,5000668795,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,11.0,2021-12-31,304,P1Y,Clarity AI,2021-12-31 00:00:00,G,Ireland
Trane Technologies PLC,5000668795,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,14.0,2020-12-31,304,P1Y,Clarity AI,2020-12-31 00:00:00,G,Ireland
Telefonica SA,5000062703,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,39.0,2021-12-31,302,P1Y,Clarity AI,,G,Spain
Ferrari NV,5048024162,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,16.1,2022-12-31,302,P1Y,Clarity AI,2022-12-31 00:00:00,G,Netherlands
Ferrari NV,5048024162,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,15.2,2021-12-31,302,P1Y,Clarity AI,2021-12-31 00:00:00,G,Netherlands
Ferrari NV,5048024162,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,13.0,2020-12-31,302,P1Y,Clarity AI,,G,Netherlands
Telefonica SA,5000062703,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,35.0,2022-12-31,302,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Telefonica SA,5000062703,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,31.0,2020-12-31,302,P1Y,Clarity AI,,G,Spain
Banco Santander SA,8589934205,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,30.6,2021-12-31,301,P1Y,Clarity AI,2021-12-31 00:00:00,G,Spain
SGS SA,4295890647,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,49.0,2020-12-31,301,P1Y,Clarity AI,,G,Switzerland
SGS SA,4295890647,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,45.8,2021-12-31,301,P1Y,Clarity AI,2021-12-31 00:00:00,G,Switzerland
SGS SA,4295890647,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,54.7,2022-12-31,301,P1Y,Clarity AI,2022-12-31 00:00:00,G,Switzerland
Banco Santander SA,8589934205,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,33.34,2022-12-31,301,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Banco Santander SA,8589934205,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,30.9,2020-12-31,301,P1Y,Clarity AI,,G,Spain
Gail (India) Ltd,4295873202,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,40.01,2023-12-31,300,P1Y,Clarity AI,2023-12-31 00:00:00,G,India
Gail (India) Ltd,4295873202,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,38.0,2020-12-31,300,P1Y,Clarity AI,,G,India
Gail (India) Ltd,4295873202,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,38.3,2021-12-31,300,P1Y,Clarity AI,2021-12-31 00:00:00,G,India
FedEx Corp,4295912126,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,37.0,2020-12-31,299,P1Y,Clarity AI,,G,United States
FedEx Corp,4295912126,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,36.7,2021-12-31,299,P1Y,Clarity AI,,G,United States
Diageo PLC,4295894791,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,20.7,2021-12-31,298,P1Y,Clarity AI,,G,United Kingdom
Diageo PLC,4295894791,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,22.5,2023-12-31,298,P1Y,Clarity AI,2023-12-31 00:00:00,G,United Kingdom
Diageo PLC,4295894791,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,21.7,2022-12-31,298,P1Y,Clarity AI,2022-12-31 00:00:00,G,United Kingdom
Diageo PLC,4295894791,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,20.0,2020-12-31,298,P1Y,Clarity AI,,G,United Kingdom
Absa Group Ltd,4295888679,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,55.33,2021-12-31,295,P1Y,Clarity AI,2021-12-31 00:00:00,G,South Africa
Absa Group Ltd,4295888679,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,29.71,2020-12-31,295,P1Y,Clarity AI,,G,South Africa
Boliden AB,4295890178,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,15.2,2021-12-31,295,P1Y,Clarity AI,2021-12-31 00:00:00,G,Sweden
Ferrovial SA,4295889649,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,12.4,2021-12-31,295,P1Y,Clarity AI,,G,Spain
Absa Group Ltd,4295888679,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,48.47,2022-12-31,295,P1Y,Clarity AI,2022-12-31 00:00:00,G,South Africa
Ferrovial SA,4295889649,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,38.95,2020-12-31,295,P1Y,Clarity AI,,G,Spain
Canacol Energy Ltd,4296418449,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,53.45,2022-12-31,295,P1Y,Clarity AI,2022-12-31 00:00:00,G,Canada
Ferrovial SA,4295889649,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,14.4,2022-12-31,295,P1Y,Clarity AI,2022-12-31 00:00:00,G,Spain
Cemex SAB de CV,5000057902,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,10.0,2020-12-31,295,P1Y,Clarity AI,,G,Mexico
Boliden AB,4295890178,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,11.0,2020-12-31,295,P1Y,Clarity AI,,G,Sweden
Boliden AB,4295890178,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,7.6,2022-12-31,295,P1Y,Clarity AI,2022-12-31 00:00:00,G,Sweden
Canacol Energy Ltd,4296418449,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,38.19,2020-12-31,295,P1Y,Clarity AI,2020-12-31 00:00:00,G,Canada
Canacol Energy Ltd,4296418449,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,47.39,2021-12-31,295,P1Y,Clarity AI,2021-12-31 00:00:00,G,Canada
Cemex SAB de CV,5000057902,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,26.0,2021-12-31,295,P1Y,Clarity AI,,G,Mexico
Canacol Energy Ltd,4296418449,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,4.0,2019-12-31,295,P1Y,Clarity AI,,G,Canada
Far Eastern New Century Corp,4295892119,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,25.0,2019-12-31,293,P1Y,Clarity AI,,G,"Taiwan, China"
Almarai Company SJSC,4295887336,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,19.0,2020-12-31,293,P1Y,Clarity AI,,G,Saudi Arabia
Almarai Company SJSC,4295887336,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,8.3,2021-12-31,293,P1Y,Clarity AI,2021-12-31 00:00:00,G,Saudi Arabia
Far Eastern New Century Corp,4295892119,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,21.8,2020-12-31,293,P1Y,Clarity AI,,G,"Taiwan, China"
Almarai Company SJSC,4295887336,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,11.78,2022-12-31,293,P1Y,Clarity AI,2022-12-31 00:00:00,G,Saudi Arabia
Far Eastern New Century Corp,4295892119,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,19.37,2021-12-31,293,P1Y,Clarity AI,2021-12-31 00:00:00,G,"Taiwan, China"
Indo Tambangraya Megah Tbk PT,4295874335,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,8.0,2020-12-31,292,P1Y,Clarity AI,,G,Indonesia
Indo Tambangraya Megah Tbk PT,4295874335,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,23.0,2021-12-31,292,P1Y,Clarity AI,2021-12-31 00:00:00,G,Indonesia
Nestle (Malaysia) Bhd,4295883085,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,5.6,2022-12-31,292,P1Y,Clarity AI,2022-12-31 00:00:00,G,Malaysia
Keysight Technologies Inc,5041978269,float,REPORTED,Average hours of training per year per employee.,AVGTRAININGHOURS,Hours/employee,17.2,2022-12-31,292,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
