company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
CGNPC International Ltd,5000637500,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,19295.49,2020-12-31,52,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
Debenhams PLC,4295895021,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,571.0,2018-12-31,56,P1Y,Clarity AI,,S,United Kingdom
Nortegas Energia Distribucion SAU,4298205141,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,310.39,2020-12-31,44,P1Y,Clarity AI,,S,Spain
Trade Me Group Ltd,5037058768,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,17.0,2020-12-31,55,P1Y,Clarity AI,,S,New Zealand
Vier Gas Transport GmbH,5037635945,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,30.41,2020-12-31,49,P1Y,Clarity AI,,S,Germany
Repsol SA,4295889563,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1232.27,2020-12-31,347,P1Y,Clarity AI,,S,Spain
Acciona SA,4295889303,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1799.28,2020-12-31,329,P1Y,Clarity AI,,S,Spain
Saudi Basic Industries Corporation SJSC,4295887293,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1073.82,2019-12-31,308,P1Y,Clarity AI,,S,Saudi Arabia
Saudi Basic Industries Corporation SJSC,4295887293,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1270.21,2020-12-31,308,P1Y,Clarity AI,,S,Saudi Arabia
Sasol Ltd,4295889096,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2636.11,2020-12-31,306,P1Y,Clarity AI,,S,South Africa
Sasol Ltd,4295889096,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,6737.54,2021-12-31,306,P1Y,Clarity AI,,S,South Africa
Paragon Banking Group PLC,4295894027,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2182.0,2020-12-31,305,P1Y,Clarity AI,,S,United Kingdom
Trane Technologies PLC,5000668795,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,677.0,2020-12-31,304,P1Y,Clarity AI,,S,Ireland
Telefonica SA,5000062703,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1612.0,2020-12-31,302,P1Y,Clarity AI,,S,Spain
Banco Santander SA,8589934205,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1579.95,2020-12-31,301,P1Y,Clarity AI,,S,Spain
Gail (India) Ltd,4295873202,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,67.0,2020-12-31,300,P1Y,Clarity AI,,S,India
FedEx Corp,4295912126,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,948.0,2020-12-31,299,P1Y,Clarity AI,,S,United States
FedEx Corp,4295912126,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,782.75,2021-12-31,299,P1Y,Clarity AI,,S,United States
Diageo PLC,4295894791,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1851.0,2021-12-31,298,P1Y,Clarity AI,,S,United Kingdom
Absa Group Ltd,4295888679,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,323.1,2020-12-31,295,P1Y,Clarity AI,,S,South Africa
Ferrovial SA,4295889649,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,5.7,2020-12-31,295,P1Y,Clarity AI,,S,Spain
Boliden AB,4295890178,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,203.76,2020-12-31,295,P1Y,Clarity AI,,S,Sweden
Canacol Energy Ltd,4296418449,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,28259.0,2019-12-31,295,P1Y,Clarity AI,,S,Canada
Far Eastern New Century Corp,4295892119,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1153.11,2020-12-31,293,P1Y,Clarity AI,,S,"Taiwan, China"
Almarai Company SJSC,4295887336,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2369.0,2020-12-31,293,P1Y,Clarity AI,,S,Saudi Arabia
Indo Tambangraya Megah Tbk PT,4295874335,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1132.0,2020-12-31,292,P1Y,Clarity AI,,S,Indonesia
Advanced Info Service PCL,4295892724,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,144.0,2020-12-31,291,P1Y,Clarity AI,,S,Thailand
OMV AG,4295859007,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,928.3,2020-12-31,290,P1Y,Clarity AI,,S,Austria
Swire Properties Ltd,4298361589,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2649.0,2020-12-31,289,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,55242.05,2020-12-31,287,P1Y,Clarity AI,,S,South Africa
Owens Corning,4295904703,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,839.0,2020-12-31,285,P1Y,Clarity AI,,S,United States
Acer Inc,4295892104,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,241.38,2019-12-31,285,P1Y,Clarity AI,,S,"Taiwan, China"
Kumba Iron Ore Ltd,4295888504,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3458.34,2020-12-31,285,P1Y,Clarity AI,,S,South Africa
Banpu PCL,4295892746,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1302.0,2020-12-31,283,P1Y,Clarity AI,,S,Thailand
Saudi Investment Bank SJSC,4295887297,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,100715321.1,2021-12-31,283,P1Y,Clarity AI,,S,Saudi Arabia
Thai Union Group PCL,4295892868,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,595.0,2019-12-31,283,P1Y,Clarity AI,,S,Thailand
Fortuna Silver Mines Inc,4295863244,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,7014.0,2020-12-31,283,P1Y,Clarity AI,,S,Canada
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1540.0,2020-12-31,283,P1Y,Clarity AI,,S,India
Savola Group Company SJSC,4295887334,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3.0,2019-12-31,283,P1Y,Clarity AI,,S,Saudi Arabia
Savola Group Company SJSC,4295887334,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,691.2037,2020-12-31,283,P1Y,Clarity AI,,S,Saudi Arabia
Fubon Financial Holding Co Ltd,4295891740,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,225.72,2019-12-31,282,P1Y,Clarity AI,,S,"Taiwan, China"
OceanaGold Corp,4295857084,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,7223.0,2020-12-31,282,P1Y,Clarity AI,,S,Canada
Sands China Ltd,5000496345,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2838.0,2020-12-31,282,P1Y,Clarity AI,,S,Cayman Islands
Thai Oil PCL,4295893454,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,58.42,2020-12-31,282,P1Y,Clarity AI,,S,Thailand
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,272.0,2019-12-31,282,P1Y,Clarity AI,,S,Thailand
Morgan Sindall Group PLC,4295898725,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,129.0,2020-12-31,281,P1Y,Clarity AI,,S,United Kingdom
Coeur Mining Inc,5039878043,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1680.25,2020-12-31,281,P1Y,Clarity AI,,S,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1907.0,2019-12-31,281,P1Y,Clarity AI,,S,United States
Sonova Holding AG,4295890673,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1620.0,2020-12-31,281,P1Y,Clarity AI,,S,Switzerland
Newmont Corporation,4295904618,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1796.0,2020-12-31,281,P1Y,Clarity AI,,S,United States
Coeur Mining Inc,5039878043,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2085.99,2018-12-31,281,P1Y,Clarity AI,,S,United States
Bursa Malaysia Bhd,4298007917,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,6373.38,2019-12-31,280,P1Y,Clarity AI,,S,Malaysia
Bursa Malaysia Bhd,4298007917,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,4083.15,2020-12-31,280,P1Y,Clarity AI,,S,Malaysia
Bursa Malaysia Bhd,4298007917,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,7534.484,2021-12-31,280,P1Y,Clarity AI,,S,Malaysia
Itau Unibanco Holding SA,4295859722,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,8063.0,2020-12-31,279,P1Y,Clarity AI,,S,Brazil
Novartis AG,4295890628,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,63665.0,2018-12-31,279,P1Y,Clarity AI,,S,Switzerland
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,645.96,2020-12-31,279,P1Y,Clarity AI,,S,Thailand
Bank Central Asia Tbk PT,4295874754,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,242.43,2020-12-31,278,P1Y,Clarity AI,,S,Indonesia
Airports of Thailand PCL,4295893398,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,858.93,2021-12-31,278,P1Y,Clarity AI,,S,Thailand
Taiwan Mobile Co Ltd,4295890996,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,7549.35,2020-12-31,278,P1Y,Clarity AI,,S,"Taiwan, China"
E Ink Holdings Inc,4295892214,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3815.47,2019-12-31,278,P1Y,Clarity AI,,S,"Taiwan, China"
Airports of Thailand PCL,4295893398,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,712.0,2020-12-31,278,P1Y,Clarity AI,,S,Thailand
Tech Mahindra Ltd,4295873455,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3012.39,2020-12-31,278,P1Y,Clarity AI,,S,India
Bank Central Asia Tbk PT,4295874754,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1373.65,2019-12-31,278,P1Y,Clarity AI,,S,Indonesia
Taiwan Mobile Co Ltd,4295890996,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,7571.17,2019-12-31,278,P1Y,Clarity AI,,S,"Taiwan, China"
Banco de Chile,4295863540,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1136.28,2020-12-31,278,P1Y,Clarity AI,,S,Chile
Tech Mahindra Ltd,4295873455,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3003.56,2021-12-31,278,P1Y,Clarity AI,,S,India
Taishin Financial Holding Co Ltd,4295891777,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3638.39,2020-12-31,278,P1Y,Clarity AI,,S,"Taiwan, China"
Endeavour Silver Corp,4295861086,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1444.0,2020-12-31,277,P1Y,Clarity AI,,S,Canada
China Airlines Ltd,4295891726,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,52.86,2020-12-31,277,P1Y,Clarity AI,,S,"Taiwan, China"
CCR SA,4295860047,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1301.61,2020-12-31,277,P1Y,Clarity AI,,S,Brazil
CCR SA,4295860047,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1570.26,2019-12-31,277,P1Y,Clarity AI,,S,Brazil
Al Rajhi Banking & Investment Corporation SJSC,4295887325,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,527.0,2019-12-31,277,P1Y,Clarity AI,,S,Saudi Arabia
Sappi Ltd,4295889112,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,38.0,2020-12-31,277,P1Y,Clarity AI,,S,South Africa
China Airlines Ltd,4295891726,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,359.95,2019-12-31,277,P1Y,Clarity AI,,S,"Taiwan, China"
Huhtamaki Oyj,4295866419,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,882.0,2019-12-31,277,P1Y,Clarity AI,,S,Finland
Astro Malaysia Holdings Bhd,5035304563,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1035.17,2020-12-31,276,P1Y,Clarity AI,,S,Malaysia
Antofagasta PLC,4295898060,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,6466.0,2021-12-31,276,P1Y,Clarity AI,,S,United Kingdom
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,6417.53,2020-12-31,276,P1Y,Clarity AI,,S,Russian Federation
Aspen Pharmacare Holdings Ltd,4295888632,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,508.0,2020-12-31,276,P1Y,Clarity AI,,S,South Africa
Safestore Holdings PLC,4295898985,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,9388.92,2020-12-31,276,P1Y,Clarity AI,,S,United Kingdom
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,9863.31,2019-12-31,276,P1Y,Clarity AI,,S,Russian Federation
Antofagasta PLC,4295898060,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,8492.0,2020-12-31,276,P1Y,Clarity AI,,S,United Kingdom
Dundee Precious Metals Inc,4295861825,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,5742.0,2020-12-31,275,P1Y,Clarity AI,,S,Canada
Banco Bilbao Vizcaya Argentaria SA,4295889577,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,4031.09,2017-12-31,275,P1Y,Clarity AI,,S,Spain
Royal Bafokeng Platinum Ltd,5001175508,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,4690.22,2020-12-31,275,P1Y,Clarity AI,,S,South Africa
National Industrialization Company SJSC,4295887277,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,33222391.19,2021-12-31,275,P1Y,Clarity AI,,S,Saudi Arabia
Genting Bhd,4295883159,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,316.66,2018-12-31,275,P1Y,Clarity AI,,S,Malaysia
CIMB Group Holdings Bhd,4295883663,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1148.37,2020-12-31,275,P1Y,Clarity AI,,S,Malaysia
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,96.51,2020-12-31,275,P1Y,Clarity AI,,S,Thailand
Fraser & Neave Holdings Bhd,4295883142,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,245.27,2019-12-31,275,P1Y,Clarity AI,,S,Malaysia
Ford Otomotiv Sanayi AS,4295893557,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,953.0,2019-12-31,275,P1Y,Clarity AI,,S,Turkey
Royal Bafokeng Platinum Ltd,5001175508,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,8765.63,2019-12-31,275,P1Y,Clarity AI,,S,South Africa
Fortescue Metals Group Ltd,4295857514,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,479.0,2020-12-31,275,P1Y,Clarity AI,,S,Australia
Banco Bilbao Vizcaya Argentaria SA,4295889577,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,2391.83,2020-12-31,275,P1Y,Clarity AI,,S,Spain
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,442.0,2019-12-31,275,P1Y,Clarity AI,,S,Ireland
Freeport-McMoRan Inc,4295908588,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,7785.0,2020-12-31,274,P1Y,Clarity AI,,S,United States
Siam Cement PCL,4295892800,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1670.87,2020-12-31,274,P1Y,Clarity AI,,S,Thailand
Befesa SA,5040274631,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,240.0,2020-12-31,274,P1Y,Clarity AI,,S,Luxembourg
Muenchener Rueckversicherungs Gesellschaft in Muenchen AG,4295868986,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,158.0,2020-12-31,274,P1Y,Clarity AI,,S,Germany
Melia Hotels International SA,4295889419,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,840.93,2018-12-31,274,P1Y,Clarity AI,,S,Spain
Melia Hotels International SA,4295889419,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,0.03,2019-12-31,274,P1Y,Clarity AI,,S,Spain
Wienerberger AG,4295859106,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,304.0,2018-12-31,273,P1Y,Clarity AI,,S,Austria
Iberdrola SA,4295889602,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1453.48,2020-12-31,273,P1Y,Clarity AI,,S,Spain
XL Axiata Tbk PT,4295874775,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,485.04,2019-12-31,273,P1Y,Clarity AI,,S,Indonesia
Endesa SA,4295889287,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1629.7,2020-12-31,273,P1Y,Clarity AI,,S,Spain
Kbc Groep NV,8589934262,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1088.0,2020-12-31,273,P1Y,Clarity AI,,S,Belgium
SEGRO PLC,4295895174,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3586.0,2020-12-31,273,P1Y,Clarity AI,,S,United Kingdom
Teva Pharmaceutical Industries Ltd,4295875158,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,34425.0,2020-12-31,273,P1Y,Clarity AI,,S,Israel
XL Axiata Tbk PT,4295874775,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,466.59,2020-12-31,273,P1Y,Clarity AI,,S,Indonesia
Iberdrola SA,4295889602,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1486.0,2021-12-31,273,P1Y,Clarity AI,,S,Spain
Telefonica Deutschland Holding AG,5037852371,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,16.0,2020-12-31,273,P1Y,Clarity AI,,S,Germany
Dexus,4295856858,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1248.0,2020-12-31,273,P1Y,Clarity AI,,S,Australia
Anglo American Platinum Ltd,4298016482,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1671.0,2020-12-31,272,P1Y,Clarity AI,,S,South Africa
Givaudan SA,4295890924,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,490.3,2020-12-31,272,P1Y,Clarity AI,,S,Switzerland
Bank of America Corp,8589934339,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,219.56,2019-12-31,272,P1Y,Clarity AI,,S,United States
TPI Composites Inc,4297996302,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,25.0,2020-12-31,272,P1Y,Clarity AI,,S,United States
Reckitt Benckiser Group PLC,4295894756,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3894.23,2020-12-31,272,P1Y,Clarity AI,,S,United Kingdom
Bank of America Corp,8589934339,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,263.39,2020-12-31,272,P1Y,Clarity AI,,S,United States
BHP Group Ltd,4295856983,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,3332.0,2020-12-31,271,P1Y,Clarity AI,,S,Australia
Shanghai Fosun Pharmaceutical Group Co Ltd,4295863746,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1414.05,2020-12-31,271,P1Y,Clarity AI,,S,China
Prysmian SpA,4295875844,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,43.0,2020-12-31,271,P1Y,Clarity AI,,S,Italy
Genting Malaysia Bhd,4295883150,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,1818.8,2020-12-31,271,P1Y,Clarity AI,,S,Malaysia
Home Product Center PCL,4295893069,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,245.7948,2021-12-31,271,P1Y,Clarity AI,,S,Thailand
Home Product Center PCL,4295893069,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,572.0,2019-12-31,271,P1Y,Clarity AI,,S,Thailand
Ecolab Inc,4295903916,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,872.0,2019-12-31,271,P1Y,Clarity AI,,S,United States
Stellantis NV,5043319761,float,REPORTED,Total amount of all donations divided by net sales or revenue.,ANALYTICTOTALDONATIONS,USD donated per million of revenue USD,473.23,2020-12-31,271,P1Y,Clarity AI,,S,Netherlands
