company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
29Metals Ltd,5080045694,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,S,Australia
29Metals Ltd,5080045694,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,51,P1Y,Clarity AI,2022-12-31 00:00:00,S,Australia
AES Tiete Energia SA,5000464409,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,46,P1Y,Clarity AI,2020-12-31 00:00:00,S,Brazil
AES Tiete Energia SA,5000464409,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,S,Brazil
AFRY Group Finland Oy,4295866410,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,56,P1Y,Clarity AI,2021-12-31 00:00:00,S,Finland
AFRY Group Finland Oy,4295866410,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,56,P1Y,Clarity AI,2022-12-31 00:00:00,S,Finland
APN Outdoor Group Pty Ltd,5037459969,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,39,P1Y,Clarity AI,,S,Australia
AVIC International Holdings Ltd,4295864552,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,42,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
Accelleron Industries AG,5083371192,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Aegea Saneamento e Participacoes SA,5037944297,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,1.0,2021-12-31,58,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Agrana Romania SRL,4297708339,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,53,P1Y,Clarity AI,2021-12-31 00:00:00,S,Romania
Agrosuper SA,5001439779,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,44,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Al Yah Satellite Communications Co PJSC,5000866630,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,43,P1Y,Clarity AI,2021-12-31 00:00:00,S,United Arab Emirates
Al Yah Satellite Communications Co PJSC,5000866630,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,43,P1Y,Clarity AI,2022-12-31 00:00:00,S,United Arab Emirates
Ambipar Participacoes e Empreendimentos SA,5037956747,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,50,P1Y,Clarity AI,2020-12-31 00:00:00,S,Brazil
Ambipar Participacoes e Empreendimentos SA,5037956747,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,50,P1Y,Clarity AI,2021-12-31 00:00:00,S,Brazil
Antengene Corporation Ltd,5074435466,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,49,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Antengene Corporation Ltd,5074435466,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,49,P1Y,Clarity AI,2022-12-31 00:00:00,S,Cayman Islands
Archosaur Games Inc,5074208191,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,47,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Avalon Advanced Materials Inc,4295863153,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,S,Canada
Avalon Advanced Materials Inc,4295863153,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,S,Canada
Awe Pty Ltd,4295857599,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,43,P1Y,Clarity AI,,S,Australia
Axis AB,4295890374,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,S,Sweden
Axis AB,4295890374,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,46,P1Y,Clarity AI,2022-12-31 00:00:00,S,Sweden
Aydem Yenilenebilir Enerji AS,5000865942,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,39,P1Y,Clarity AI,2022-12-31 00:00:00,S,
BAT International Finance PLC,4296555255,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,39,P1Y,Clarity AI,2020-12-31 00:00:00,S,United Kingdom
BAT International Finance PLC,4296555255,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,1.0,2021-12-31,39,P1Y,Clarity AI,2021-12-31 00:00:00,S,United Kingdom
Banco BICE,4295863470,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,58,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Banco Guayaquil SA,4298040421,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,S,Ecuador
Barrick Gold (Holdings) Ltd,4295896108,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,42,P1Y,Clarity AI,,S,
Basil Read Holdings Ltd,4295888568,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,52,P1Y,Clarity AI,,S,South Africa
Borosil Renewables Ltd,4295872329,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2023-12-31,56,P1Y,Clarity AI,2023-12-31 00:00:00,S,India
Brisa Concessao Rodoviaria SA,5001421091,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,53,P1Y,Clarity AI,2022-12-31 00:00:00,S,
CGNPC International Ltd,5000637500,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,52,P1Y,Clarity AI,2020-12-31 00:00:00,S,"Hong Kong SAR, China"
CGNPC International Ltd,5000637500,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,52,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Hong Kong SAR, China"
CNGR Advanced Material Co Ltd,5074236423,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
CNGR Advanced Material Co Ltd,5074236423,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,S,China
CSSC Hong Kong Shipping Co Ltd,5040704727,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Hong Kong SAR, China"
Cathay Media and Education Group Inc,5074847640,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,45,P1Y,Clarity AI,2020-12-31 00:00:00,S,Cayman Islands
China Resources Microelectronics Ltd,4295871923,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,43,P1Y,Clarity AI,2020-12-31 00:00:00,S,Cayman Islands
China Resources Microelectronics Ltd,4295871923,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,43,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
China Youran Dairy Group Ltd,5077893758,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,38,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Converge Information & Communications Technology Solutions Inc,5063186547,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,40,P1Y,Clarity AI,2022-12-31 00:00:00,S,Philippines
Czech Gas Networks Investments SARL,5068928626,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,56,P1Y,Clarity AI,,S,Luxembourg
Czech Gas Networks Investments SARL,5068928626,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,56,P1Y,Clarity AI,2021-12-31 00:00:00,S,Luxembourg
D.M. Wenceslao & Associates Inc,5043340450,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,56,P1Y,Clarity AI,2022-12-31 00:00:00,S,Philippines
DL E&C Co Ltd,5079547686,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Korea, Rep."
DL E&C Co Ltd,5079547686,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,46,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Korea, Rep."
Dalrymple Bay Infrastructure Ltd,5079199932,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,51,P1Y,Clarity AI,2020-12-31 00:00:00,S,Australia
Dalrymple Bay Infrastructure Ltd,5079199932,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,S,Australia
Dalrymple Bay Infrastructure Ltd,5079199932,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,51,P1Y,Clarity AI,2022-12-31 00:00:00,S,Australia
Duckhorn Portfolio Inc,5079924019,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,58,P1Y,Clarity AI,2022-12-31 00:00:00,S,United States
EEW Energy from Waste GmbH,5040248411,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,49,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Elemental Holding SA,5037639058,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,S,Poland
Empresa Nacional del Petroleo,4295863497,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,3.0,2021-12-31,57,P1Y,Clarity AI,2021-12-31 00:00:00,S,Chile
Empresas Publicas de Medellin ESP,4297910001,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,51.0,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,S,Colombia
Everest Medicines Ltd,5061949182,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,52,P1Y,Clarity AI,2020-12-31 00:00:00,S,Cayman Islands
Everest Medicines Ltd,5061949182,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,52,P1Y,Clarity AI,2022-12-31 00:00:00,S,Cayman Islands
Exillon Energy PLC,5034749709,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,53,P1Y,Clarity AI,,S,Russian Federation
FCC Aqualia SA,5000015603,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,S,Spain
Fideicomiso Fibra UNO Banco Actinver SA Institucion de Banca Multiple Grupo Financiero Actinver,5067174081,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,41,P1Y,Clarity AI,2021-12-31 00:00:00,S,
GKN Ltd,4295894743,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,1.0,2017-12-31,50,P1Y,Clarity AI,,S,United Kingdom
Global Bank Corp,5000020767,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,S,Panama
Goldcorp Inc (pre-reincorporation),4295861540,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,53,P1Y,Clarity AI,,S,Canada
Greenpanel Industries Ltd,5066629215,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2023-12-31,48,P1Y,Clarity AI,2023-12-31 00:00:00,S,India
Grupo Antolin Irausa SA,4296393932,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,48,P1Y,Clarity AI,2021-12-31 00:00:00,S,Spain
Grupo Antolin Irausa SA,4296393932,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,48,P1Y,Clarity AI,2022-12-31 00:00:00,S,Spain
HALEON PLC,5081488120,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,42,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Heimstaden Bostad AB,5045216440,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,53,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Homeland Interactive Technology Ltd,5066506504,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,55,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Hua Medicine,5046653844,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,42,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Hua Medicine,5046653844,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,42,P1Y,Clarity AI,2022-12-31 00:00:00,S,Cayman Islands
Huaneng Renewables Corp Ltd,5000075000,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2018-12-31,55,P1Y,Clarity AI,,S,China
Huaneng Renewables Corp Ltd,5000075000,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2019-12-31,55,P1Y,Clarity AI,,S,China
Inkia Energy Ltd,5037047539,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,5.0,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Italiaonline SpA,4295875887,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2018-12-31,56,P1Y,Clarity AI,2018-12-31 00:00:00,S,Italy
Jervois Global Ltd,4295857040,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,47,P1Y,Clarity AI,2022-12-31 00:00:00,S,Australia
KWS SAAT SE,5045870761,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,1.0,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,S,Germany
Kion Group AG (Pre-Reincorporation),5040046253,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,2.0,2021-12-31,54,P1Y,Clarity AI,2021-12-31 00:00:00,S,
Knaus Tabbert AG,4298495578,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,52,P1Y,Clarity AI,2020-12-31 00:00:00,S,Germany
Kwg Living Group Holdings Ltd,5076951396,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,56,P1Y,Clarity AI,2020-12-31 00:00:00,S,Cayman Islands
Mitre Realty Empreendimentos e Participacoes SA,5072794690,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,S,Brazil
Monde Nissin Corp,5001282246,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,Philippines
Monsanto Co,4295901599,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,40,P1Y,Clarity AI,,S,United States
Montage Technology Co Ltd,5040042223,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,48,P1Y,Clarity AI,2022-12-31 00:00:00,S,China
Navitas Pty Ltd,4295856988,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2016-12-31,58,P1Y,Clarity AI,2016-12-31 00:00:00,S,Australia
Navitas Pty Ltd,4295856988,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,58,P1Y,Clarity AI,,S,Australia
Navitas Pty Ltd,4295856988,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2018-12-31,58,P1Y,Clarity AI,2018-12-31 00:00:00,S,Australia
Noble Group Holdings Ltd,5066619017,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2019-12-31,58,P1Y,Clarity AI,2019-12-31 00:00:00,S,Bermuda
Nortegas Energia Distribucion SAU,4298205141,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,44,P1Y,Clarity AI,,S,Spain
Nortegas Energia Distribucion SAU,4298205141,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,44,P1Y,Clarity AI,2021-12-31 00:00:00,S,Spain
OX2 AB (publ),5045248452,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,41,P1Y,Clarity AI,2021-12-31 00:00:00,S,Sweden
OX2 AB (publ),5045248452,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,Sweden
Omega Geracao SA,5000620512,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,57,P1Y,Clarity AI,2021-12-31 00:00:00,S,Brazil
Orano SA,5052531033,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,1.0,2020-12-31,53,P1Y,Clarity AI,2020-12-31 00:00:00,S,France
Orano SA,5052531033,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,53,P1Y,Clarity AI,2021-12-31 00:00:00,S,France
Orano SA,5052531033,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,53,P1Y,Clarity AI,2022-12-31 00:00:00,S,France
Peijia Medical Ltd,5073109018,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,46,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Pertamina (Persero) PT,5000067369,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,45,P1Y,Clarity AI,2021-12-31 00:00:00,S,Indonesia
Pertamina (Persero) PT,5000067369,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,45,P1Y,Clarity AI,2022-12-31 00:00:00,S,Indonesia
Pfleiderer Group SA,4295886486,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,54,P1Y,Clarity AI,2022-12-31 00:00:00,S,Poland
SK Broadband Co Ltd,4295882333,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,50,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Korea, Rep."
SK IE Technology Co Ltd,5069469748,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,50,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Korea, Rep."
Shenzhen Transsion Holdings Co Ltd,5064283967,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,57,P1Y,Clarity AI,2022-12-31 00:00:00,S,China
Slovnaft as,4295888225,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,41,P1Y,Clarity AI,2021-12-31 00:00:00,S,Slovak Republic
Slovnaft as,4295888225,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,Slovak Republic
Sprint LLC,5038061248,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,58,P1Y,Clarity AI,,S,United States
Tallinna Sadam AS,5000071584,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,55,P1Y,Clarity AI,2022-12-31 00:00:00,S,Estonia
Telecom Italia Mobile SpA,5000025542,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,56,P1Y,Clarity AI,2022-12-31 00:00:00,S,
Transcoal Pacific Tbk PT,5064623318,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,52,P1Y,Clarity AI,2022-12-31 00:00:00,S,Indonesia
Tritax EuroBox PLC,5064284415,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,58,P1Y,Clarity AI,2022-12-31 00:00:00,S,United Kingdom
Universal Music Group Inc,5000283908,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2022-12-31,41,P1Y,Clarity AI,2022-12-31 00:00:00,S,
WRKCO Inc,5045870157,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,44,P1Y,Clarity AI,,S,United States
WRKCO Inc,5045870157,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,44,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Westfield Corp,5042366999,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2017-12-31,40,P1Y,Clarity AI,,S,Australia
Anheuser-Busch Companies LLC,4295903351,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,4.0,2021-12-31,8,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Iss Global A/S,4296112777,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,3.0,2020-12-31,7,P1Y,Clarity AI,2020-12-31 00:00:00,S,Denmark
New Gold Inc (Pre-Merger 1),5037473956,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,7,P1Y,Clarity AI,2020-12-31 00:00:00,S,Canada
Star Energy Geothermal (Wayang Windu) Ltd,5000835502,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,7,P1Y,Clarity AI,2021-12-31 00:00:00,S,British Virgin Islands
Tarsons Products Pvt Ltd,5039938318,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2023-12-31,8,P1Y,Clarity AI,2023-12-31 00:00:00,S,
Repsol SA,4295889563,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2019-12-31,347,P1Y,Clarity AI,,S,Spain
Repsol SA,4295889563,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2020-12-31,347,P1Y,Clarity AI,2020-12-31 00:00:00,S,Spain
Repsol SA,4295889563,float,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,Number of fatalities,0.0,2021-12-31,347,P1Y,Clarity AI,2021-12-31 00:00:00,S,Spain
